Year,Month,ACAD,ARCH,BADL,BIBE,BISC,BLCA,BRCA,CANY,CARE,CAVE,CHIS,CONG,CRLA,CUVA,DENA,DEVA,DRTO,EVER,GAAR,GLAC,GLBA,GRBA,GRCA,GRSA,GRSM,GRTE,GUMO,HALE,HAVO,HOSP,INDU,ISRO,JEFF,JOTR,KATM,KEFJ,KICA,KOVA,LACL,LAVO,MACA,MEVE,MORA,NERI,NOCA,NPSA,OLYM,PEFO,PINN,REDW,ROMO,SAGU,SEQU,SHEN,THRO,VIIS,VOYA,WHSA,WICA,WRST,YELL,YOSE,ZION
1983,MAY,287861,34040,65184,15563,43194,21893,50476,19673,50608,67866,18302,0,18427,49916,11631,55860,2076,44570,75,87249,993,3387,233043,15981,682613,119010,15727,76969,176620,130060,138065,510,185436,76271,695,1195,23961,125,305,10457,144742,65574,85755,0,61635,0,163172,71525,30895,40274,91340,54243,36738,171129,33260,49029,16259,48122,40973,215,123437,214870,183803
1983,JUN,435142,38975,186972,14586,24855,40249,76341,16829,51792,108641,20790,0,47592,89192,45905,38869,1236,27576,279,310923,18569,4595,364817,25662,1059355,231024,16056,93656,246245,169209,297513,1988,272558,32439,1288,2451,86066,300,1661,33064,190473,108195,113093,0,140211,0,263139,135151,15471,54382,322393,38575,117644,184854,75517,47661,25653,45011,87936,861,396890,266832,201746
1983,JUL,916474,50659,268962,14103,41397,71247,98045,13362,55160,145752,30820,0,89355,90601,115179,39535,1072,30348,701,689489,26294,7479,400961,32897,1525959,370515,17069,111059,201278,164046,346380,4264,1335228,29280,4198,8474,155307,650,3369,78365,258128,141833,239161,0,178240,0,417160,134649,13856,93768,552473,33404,189114,288667,118911,57070,24808,78185,130197,4325,704745,441436,227243
1983,AUG,715624,50320,223451,11294,31134,67744,91136,10906,44430,108827,26192,0,105156,66126,114480,27676,736,26189,673,673399,30487,5950,305589,27816,1252083,444690,12786,100722,258156,122092,288396,4953,391658,19828,1787,7531,185663,650,2970,90888,221949,130249,223992,0,200363,0,465101,107927,13385,84910,625132,29793,174687,246938,105025,46767,18859,58173,113313,5320,604247,473638,202119
1983,SEP,668981,36578,122929,10003,25408,35603,71289,10404,45544,49263,16808,0,50283,117488,55888,33008,585,23056,279,280628,15097,3562,226922,16728,880366,233269,11471,70601,232837,98063,151424,1131,154639,27048,0,2794,123432,140,1981,67114,145764,79709,123286,0,157061,0,328955,55688,11533,60044,432745,32000,122090,200557,42446,26891,14560,38840,56638,5890,314919,350841,154567
1983,OCT,529524,20107,48777,12502,53027,14854,38573,7283,29719,35285,12363,0,21810,80085,1162,51010,637,28780,45,63185,98,2070,181782,9099,1266199,56456,13940,69596,122698,106371,114853,82,129623,40849,0,711,72422,20,345,26010,119409,38707,93783,0,76786,0,152980,50127,13064,25808,193914,40762,65245,354062,6556,41476,5491,42348,15540,156,103385,242778,90204
1983,NOV,262444,7384,22014,16490,21299,3972,8702,2547,7757,27758,12325,0,6717,68273,441,81733,481,40683,22,39810,60,415,94483,3385,433778,26324,14410,75102,184322,65577,37304,0,110935,52389,0,91,29159,30,227,17307,77616,8364,49747,0,26031,0,125132,25944,10324,17114,76969,44856,31283,92275,2224,49647,4742,30237,11987,90,11955,87561,37866
1983,DEC,27228,3340,13425,9199,20963,4800,4579,847,4050,19822,8634,0,5613,89765,108,36656,588,60522,13,6273,70,160,65575,1798,188280,6254,5021,52438,173503,22403,5243,0,54992,47346,0,243,22604,50,304,19129,56292,2400,25956,0,1171,0,60872,17154,7271,14802,26110,56603,24098,22621,1600,56674,8348,22850,6995,82,10082,74726,20913
1982,JAN,21425,5531,12264,13518,24660,2925,3176,848,1920,24864,5451,0,6352,47000,142,62456,797,69165,40,5368,60,224,44969,2176,136548,15098,6824,43613,144417,29414,5551,0,29628,53567,513,35,16735,0,230,20150,42495,1200,20471,0,2621,0,56108,13520,9520,15077,65547,61284,44619,13409,11132,80832,3472,25136,6889,50,22523,60817,15445
1982,FEB,22210,6897,15202,12016,26793,3795,4210,1252,4459,24561,13275,0,8348,28000,118,70195,1168,81665,44,5463,70,384,58210,2601,182549,26809,5950,53955,172170,41679,8232,0,39169,66730,513,94,18663,0,204,17318,48234,1872,19420,0,2387,0,99509,15957,12784,14905,59558,65354,27170,17181,10927,77372,5400,30218,7955,50,32204,68307,20958
1982,MAR,36866,19703,17899,24188,31776,6589,9286,4859,8146,50743,10530,0,9060,28000,378,77554,1288,81796,42,9761,60,698,106235,5636,239607,20773,13131,58429,172152,80515,20240,0,93008,76795,514,144,17837,0,221,12535,82521,5552,25175,0,3859,0,106765,33741,14832,15718,64554,75288,32604,49035,20793,84615,3136,54783,10772,120,25325,70702,38731
1982,APR,193208,29711,26518,25565,23629,6986,23380,13769,28593,60527,11280,0,7993,79000,706,100848,1371,56259,28,20038,45,2053,167891,7958,519507,19308,12433,55175,241748,82246,18973,0,156231,140125,630,150,17399,275,170,7830,105072,13090,27525,0,5499,0,125772,45796,21840,21430,74092,66487,48034,113050,25464,65846,755,53841,12484,160,28584,73259,72295
1982,MAY,261452,43011,69073,16900,28506,19114,60942,20699,40155,72797,16845,0,19416,86536,13747,52587,1449,31248,35,57529,3923,3270,212009,21412,861200,146341,15682,67328,163934,96045,122343,517,211103,58123,843,1039,70816,350,190,11088,159901,57751,65697,0,40040,0,163608,69941,25116,41762,106375,53636,95434,187271,46622,48325,16636,67151,38343,201,148257,254169,146438
1982,JUN,404915,55267,188644,16763,26400,29704,76843,13424,50694,116614,14760,0,45147,67928,62926,43775,703,18985,109,237560,17284,5589,372127,31143,1079651,481909,12968,68269,162018,115225,159700,2153,324863,38449,2609,1840,110130,300,1636,43581,197169,117150,118271,0,134199,0,301517,127494,15626,57898,366311,33627,128891,198058,120067,44971,22762,60601,81277,540,413052,363303,221168
1982,JUL,737860,53035,270076,12623,40160,46320,97296,9879,46786,151998,25454,0,116324,62243,92544,42430,885,23111,357,529862,27044,7847,369983,35644,1317822,790452,16481,73835,160212,139465,282807,4470,1341013,32823,2601,5439,177301,1200,2272,91128,264400,146716,231800,0,181110,0,438403,139658,16215,90816,573923,34859,186728,251514,170939,60645,29965,71115,117736,3952,688061,425198,252010
1982,AUG,574164,52025,242958,12969,34391,55898,91436,10046,42672,125344,26972,0,102627,91210,93941,41805,807,29049,486,513554,27457,6169,364548,33226,1186826,720615,12990,84445,171327,138067,216637,5012,390975,34566,2453,5724,196353,650,2669,91506,232287,141005,244031,0,205764,0,516377,112345,13170,83035,613132,30639,219550,257985,144195,45510,25900,60620,113488,5280,626834,432776,196725
1982,SEP,541721,36934,110020,9395,25345,35670,58755,11199,30578,58412,15384,0,68490,87929,55433,43221,544,25022,135,196896,14146,3429,254192,19673,885909,138944,11570,67180,185454,97204,110263,1023,143851,35973,1792,1468,109741,800,1873,64048,142435,73581,117786,0,177929,0,263301,60314,10731,54460,360870,27691,128234,209679,71313,30476,19015,38917,45098,4275,281287,303673,140672
1982,OCT,446170,18992,45298,13289,42272,11952,34485,7313,25046,43599,11059,0,21900,72917,1378,50003,586,33944,35,65203,91,1670,188615,9564,1227267,101968,15519,70718,151852,90911,103961,63,115326,47402,1000,92,59197,60,437,21482,117654,32393,63247,0,78880,0,138743,49943,13408,39089,177760,38687,62353,358818,33194,34579,9432,41731,13895,118,74181,206821,85304
1982,NOV,303753,10845,19208,13937,23722,4249,8269,2811,6970,29175,12296,0,22904,37982,433,55978,483,34009,35,18752,84,609,90586,3844,341524,52787,12187,67665,131876,60401,12190,0,81745,49118,455,35,20039,40,250,13846,70275,9010,42061,0,20746,0,126999,25348,9667,20230,51377,38731,27422,68751,18156,43550,1591,22705,10837,50,16673,85193,32936
1982,DEC,28370,7464,13324,8981,20565,4226,3439,980,3467,23329,8981,0,7028,29070,122,39140,619,65915,35,6128,90,322,63762,2396,199459,19025,4885,61150,138237,44408,5676,0,40411,39530,454,58,16833,100,288,20347,64233,3648,31816,0,3982,0,141637,16562,8117,12706,50617,40524,19461,27221,4212,56759,5660,16763,8618,75,11916,71369,23608
1981,JAN,23330,7144,16460,12816,15537,4744,6760,2189,5573,28531,2815,0,10234,43000,171,45275,631,73845,0,8964,20,432,87337,3540,195467,18959,6735,41335,203978,55488,7800,0,56719,53025,723,0,23768,0,0,19093,39627,3402,29479,0,3475,0,37309,27111,11131,17493,52645,48937,27645,29335,12863,56857,10122,21937,9096,0,24924,60669,24349
1981,FEB,16207,6275,15772,9092,19828,2967,4455,2146,4873,27235,5645,0,10492,26000,162,62663,732,75996,0,8278,20,384,88570,3137,200825,31878,6820,42927,200062,60789,5976,0,49198,57039,723,0,20102,0,0,27359,46404,1808,27530,0,3055,0,45741,23170,12380,17545,47256,54169,25681,36964,11869,56987,7659,34622,8143,0,28590,90274,22594
1981,MAR,21923,17024,20524,25057,22080,3413,11683,4714,9245,49025,5603,0,15528,26400,412,59207,1194,93947,0,15483,20,685,119264,4796,270349,25886,11178,47694,125536,98911,24335,0,91646,63733,724,0,15349,0,0,15812,71544,3200,40542,0,4324,0,66372,33956,16013,25734,63637,57617,21775,61981,23660,56013,2404,44292,11786,0,19305,83104,35058
1981,APR,188071,30543,34168,24094,25652,10391,27928,13514,41465,60573,5247,0,12777,72000,690,71642,1298,63246,0,26804,37,3057,205490,8417,605239,26846,13298,50173,140680,102476,16356,0,124140,85381,658,0,19701,0,0,14501,89301,12104,40970,0,10187,0,79340,48470,20644,36115,78529,54792,38978,131713,31275,46973,1085,61501,14127,0,21342,152469,63036
1981,MAY,212500,41614,73357,17269,35701,26787,62701,15415,60189,80472,9070,0,24390,108000,13982,46658,1585,37226,0,75907,1447,3601,244709,18309,736726,176726,14741,56115,163947,114964,113083,593,190602,63507,862,0,68800,0,0,16801,141085,65226,77163,0,109009,0,133887,69108,19742,46132,130744,35940,90972,178187,47800,42897,33134,52858,41909,0,158762,282531,132198
1981,JUN,366518,51670,192909,13084,23785,37812,75978,9274,64536,113487,7723,0,67047,85000,29667,44416,1205,23647,0,260397,17263,5579,364113,24109,1079198,451018,13259,57790,158268,134307,184853,2506,269241,22150,1483,0,129944,0,0,50258,191135,108301,191009,0,113937,0,179827,122714,9665,70230,439671,25380,139285,202230,118774,37772,48124,58637,84958,0,421817,337392,221905
1981,JUL,545981,48711,299383,12463,33116,56509,93179,10433,74350,138448,12086,0,121320,52600,87751,42229,1025,25168,0,571302,24553,7179,398756,36137,1378610,674566,15999,64074,197894,159623,225617,5010,813587,22477,2779,0,171904,0,0,84309,248149,141882,241503,0,126616,0,525435,131054,10813,94825,674786,26922,187727,255740,160099,41838,56128,74299,123442,0,701758,404269,233041
1981,AUG,616233,52953,254029,11407,25406,55879,73019,9993,55757,120216,13813,0,123987,52000,89013,50357,668,28262,0,510227,26040,6315,378831,35796,1367634,699874,15823,73143,173408,149631,176637,5265,363913,22410,1943,0,157059,0,0,89715,217528,130318,300725,0,194579,0,729133,121654,13597,107092,677202,25376,223365,293574,150545,39826,58008,71835,123749,0,651977,438123,262514
1981,SEP,463823,35795,182838,10222,21930,42500,66800,10160,46058,47401,10969,0,74811,46000,32099,43233,419,21493,0,201982,14551,3542,247606,20262,813246,357057,11390,47048,203737,110964,146042,1098,113056,37859,1661,0,95669,0,0,52204,132009,77007,135510,0,148314,0,225606,60477,11123,61548,430738,26139,158730,186017,73994,24035,29094,43619,49838,0,346906,313946,150219
1981,OCT,313788,20656,52592,8615,43507,16073,38729,6577,25615,39177,5979,0,20454,43500,1484,54979,465,29005,0,61304,910,1679,185318,10255,1107413,106157,13276,37515,136572,87198,102932,86,87143,76858,1139,0,41462,0,0,20097,100908,35166,65991,0,73162,0,96350,50742,11386,37740,202193,40387,74986,352936,38338,41725,8071,36729,16032,0,91385,190612,86905
1981,NOV,203741,10157,20636,12290,20575,5141,8405,3766,6984,32439,4479,0,11414,17900,887,57177,405,32084,0,37964,90,626,83734,4703,357166,52768,12814,55807,103393,60430,12129,0,74186,61318,210,0,15462,0,0,10243,67320,7378,61926,0,36249,0,110158,31503,11397,18829,51650,36664,54104,67573,20757,51309,1181,27418,11443,0,30202,95862,34820
1981,DEC,25857,3966,13284,10923,18385,4388,4455,1734,3144,34762,4085,0,10950,23900,275,52566,523,60802,0,7911,120,288,68542,3044,201011,21909,7308,58063,124377,43130,7676,0,48830,47209,210,0,17630,0,0,14653,59307,2816,21323,0,6119,0,76874,27873,7314,16178,62191,38275,39754,23296,12899,70296,2480,28747,8901,0,24863,67642,22169
1980,JAN,8966,3599,18025,23095,23008,2190,3598,399,1501,23819,4418,0,8213,15700,198,53101,708,92517,0,6156,40,266,55634,1479,207662,15804,4361,38044,146886,52196,3969,0,41431,30316,0,0,14741,0,0,20881,51540,1488,34198,0,3775,0,41013,18616,7908,19593,42902,54158,14085,22968,7163,54719,10386,18401,8637,0,24757,66677,15637
1980,FEB,8225,4687,15890,14945,16373,2809,4278,659,3682,21939,2918,0,7795,36300,146,54261,692,96585,0,6156,40,501,40800,1367,192198,31020,5123,51284,135725,53541,3720,0,46423,46258,0,0,22240,0,0,16295,43032,1152,26338,0,3374,0,42049,19353,10308,19397,59403,59758,18200,22352,9360,61614,18462,26452,9114,0,36373,75612,17832
1980,MAR,7505,15915,18203,30237,17582,3866,8788,3023,9870,41296,8054,0,9619,26200,401,68992,832,101797,0,8900,50,521,111283,1721,259715,34943,12870,49527,127277,84023,9117,0,99144,68994,1320,0,10099,0,0,18737,65949,3411,34718,0,1410,0,53707,35273,19466,25132,58790,107272,22749,49132,13600,61245,15523,47743,10947,0,28112,99896,32537
1980,APR,182879,27050,26416,25430,22600,7241,21942,5897,33379,46773,8097,0,10550,81000,633,95760,1171,80500,0,21109,25,1808,135657,3410,553448,29195,10283,47683,128456,96535,15704,0,131521,82735,600,0,11489,0,0,10874,109110,10747,47582,0,7345,0,79987,40770,21736,26851,64299,64594,30354,107118,23208,45525,1966,63511,12915,0,32466,120970,58225
1980,MAY,209301,39099,64454,14458,24102,26190,58572,8421,55838,63069,7760,0,20280,94000,12791,60702,1093,53627,0,67903,1641,3730,300940,14493,715996,136336,10947,56408,134571,124455,144951,553,187344,64638,508,0,56962,0,0,12253,140112,49573,59060,0,63492,0,130153,59187,19442,33505,93210,57424,67881,170191,45336,41922,39844,54968,39998,0,101988,212971,134747
1980,JUN,359552,47171,167212,11467,25117,61780,111333,7721,61645,103054,13674,0,58798,81000,27623,36038,1078,37721,0,237851,20050,5479,231093,25547,1105867,395897,12446,54100,172270,146622,264476,2642,306820,27403,1397,0,105143,0,0,44966,202513,98423,168866,0,94174,0,175310,122517,13862,52414,410449,38456,115603,194184,95326,38222,60451,59736,77298,0,325211,309470,175129
1980,JUL,533885,43685,240671,8574,27412,79170,129063,6859,61719,124927,16783,0,104898,59500,61983,35186,1040,45665,0,446853,28276,7131,382961,32085,1439447,635656,8680,59175,126035,139453,396056,5140,346815,26570,2699,0,166250,0,0,78293,263763,131207,269787,0,147702,0,510789,123095,14053,78046,573465,36438,173770,247966,139403,44895,44951,67672,110027,0,557810,416583,212492
1980,AUG,633067,47837,216200,9197,26232,82583,105209,8222,55034,122022,19790,0,122921,48500,73791,36175,647,47624,0,423107,27866,7474,379099,30327,1410230,777149,11025,61214,112619,142694,238587,5934,376874,30106,1583,0,198338,0,0,88487,231955,133071,269983,0,192227,0,599654,108377,12684,74621,609383,38694,185655,275449,134231,42832,41911,69019,117840,0,523549,470491,212223
1980,SEP,282636,31387,99345,9309,17871,40455,72256,7661,31818,35780,10025,0,64492,41200,36250,36856,285,34889,0,151586,16259,2959,264391,15925,802476,309929,8932,31100,168591,89118,63251,640,111161,32169,1676,0,100302,0,0,55907,136944,68377,150218,0,144281,0,180884,54668,9135,56715,389771,35032,109331,182916,58950,21109,17920,27698,50610,0,229396,289108,136648
1980,OCT,332937,16983,46812,10343,17835,20126,38174,4807,18369,34480,4612,0,28026,41300,1564,45699,425,47387,0,78063,658,2335,194043,9368,1075611,95773,10743,37906,127461,106969,66822,68,113203,31817,1523,0,66108,0,0,21550,112689,30755,119194,0,94776,0,106248,46449,11795,35561,219495,40113,59511,318121,33584,30551,7682,24762,14985,0,93240,238586,75312
1980,NOV,200461,7481,23410,9999,17704,6596,10662,2005,6421,24587,4919,0,9564,16500,828,58740,267,37498,0,22503,60,755,119440,3450,447716,43950,10771,36897,129684,70517,11797,0,104958,56367,300,0,40740,0,0,10080,75669,7245,63496,0,37888,0,57966,27597,13003,20664,51344,40028,38554,85970,20215,51394,1224,23154,11655,0,25773,118024,32542
1980,DEC,20252,5625,16014,6954,12235,3113,7666,831,3512,31217,3524,0,9987,22100,153,36630,406,68434,0,4391,40,424,89632,3255,230587,49975,7644,36900,182763,54465,4424,0,63131,47984,218,0,26653,0,0,16102,62511,3808,24816,0,5635,0,54658,27219,10234,29211,69426,39350,26704,22861,15358,53890,6615,28360,9035,0,21594,71894,20522
1979,JAN,6011,2970,16992,22294,10216,1920,3458,1225,1620,20171,2732,0,6771,26500,336,52281,495,94405,0,6357,166,172,37002,1696,130261,46131,3282,57239,133674,21149,822,0,22299,33759,0,0,19924,0,0,22948,22275,1664,24214,0,2556,0,48453,17088,9581,15362,53585,54216,25338,24503,7026,54773,8476,14973,7588,0,23605,72701,8994
1979,FEB,5243,3135,15887,16796,13979,2846,4535,726,2471,26003,3121,0,5820,38500,103,61973,527,145610,0,3480,90,277,46043,2054,160764,24585,4839,29985,93057,29371,1643,0,38053,64577,0,0,18242,0,0,20517,23508,1840,15342,0,4350,0,38221,17434,14156,17152,85931,66330,22334,20437,8307,53364,10754,31467,8434,0,31992,72926,12106
1979,MAR,11165,14659,19375,45669,17010,4980,9227,7087,9661,48848,4774,0,10617,24500,630,64795,845,75386,0,11790,90,825,91927,3261,309163,32175,10065,71282,108100,87492,3049,0,79618,80579,1629,0,18114,0,0,14601,79881,6368,40179,0,5465,0,75100,39231,20937,27470,75070,79243,24271,67572,14431,53784,2812,96099,11871,0,17813,87950,23079
1979,APR,219351,31818,26056,44866,19773,6476,24124,10097,39171,60622,5157,0,11004,55000,848,96555,966,67932,0,15000,279,2403,123643,7848,650485,38696,9951,54569,118288,97195,9633,0,110796,119233,840,0,37101,0,0,10746,111690,12209,43153,0,21066,0,105322,51366,24354,24690,66873,65985,47410,132350,19693,48277,741,87325,14195,0,34095,136275,63306
1979,MAY,339416,39266,54710,18691,23505,23145,61698,15216,46359,70635,5805,0,21528,76000,14076,53842,1479,38994,0,65923,3349,3654,205048,15791,666017,134499,9751,52282,128869,107625,26609,386,188055,42311,548,0,63777,0,0,11302,138046,1711,65792,0,58174,0,130894,64082,14832,26229,79577,47707,63854,147045,42398,43627,29030,51900,40960,0,108952,210756,122964
1979,JUN,543205,43503,138423,28633,19107,41962,98904,10075,45839,116577,6060,0,60324,71500,46804,38565,1267,26589,0,235210,17954,5051,297877,30219,994065,384945,11641,48272,92599,142045,263508,2255,247762,25863,1344,0,111795,0,0,44720,176960,87622,165991,0,96038,0,210362,108168,9726,64665,368257,35501,101152,136996,89578,42920,34120,63229,76989,0,313924,301727,156734
1979,JUL,383341,36524,208498,15990,22740,44158,117209,6796,39455,125793,12639,0,84408,51500,69557,42201,891,42045,0,414460,24161,6054,338935,33439,1324322,608613,11637,68685,175806,151973,365579,5152,356023,27988,2004,0,156792,0,0,71374,225700,123625,404398,0,131505,0,472052,116813,9823,58222,553294,31567,146109,185666,136276,55220,31995,69269,100724,0,493902,379640,168614
1979,AUG,466928,43309,194501,18432,21110,51759,117642,7919,39963,115913,15717,0,107031,52500,76400,42191,802,59536,0,404303,28586,5495,350694,45930,1274155,667299,14704,85893,218713,142604,315219,5713,364699,32224,1703,0,163878,0,0,85514,217416,123412,359403,0,174385,0,611121,111763,8536,55654,600221,34123,163110,217006,137471,45575,34265,64752,107832,0,493915,427454,187461
